2019-05-30 17:37:28.177125: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2019-05-30 17:37:28.204130: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 3000000000 Hz
2019-05-30 17:37:28.204333: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x55ec1336d430 executing computations on platform Host. Devices:
2019-05-30 17:37:28.204348: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
WARNING:tensorflow:From /home/ckg/cartpole_impala/impala.py:37: to_float (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /home/ckg/cartpole_impala/core.py:15: dense (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.dense instead.
WARNING:tensorflow:From /home/ckg/anaconda3/envs/tensorflow-cpu/lib/python3.6/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From /home/ckg/anaconda3/envs/tensorflow-cpu/lib/python3.6/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
thread_2 251 500.0 0.7166642624139786
thread_0 255 500.0 0.7011881201267243
thread_1 255 500.0 0.7030788094997406
thread_3 245 500.0 0.7132732602357864
thread_2 252 500.0 0.7119762028455734
thread_0 256 500.0 0.6918454524278641
thread_1 256 500.0 0.7107667275667191
thread_3 246 500.0 0.679516762971878
thread_2 253 500.0 0.7062572447061539
thread_0 257 500.0 0.6993229745626449
thread_1 257 500.0 0.7106672945022583
thread_3 247 500.0 0.6934962130784988
thread_2 254 500.0 0.6882790511846543
thread_0 258 500.0 0.7061590838432312
thread_1 258 500.0 0.6864256176948548
thread_3 248 500.0 0.6795028892755508
thread_2 255 500.0 0.7036640930175782
thread_0 259 500.0 0.7086753916740417
thread_1 259 500.0 0.7067816084623337
thread_3 249 500.0 0.7087936158180237
thread_2 256 500.0 0.7074961270093918
thread_0 260 500.0 0.7052025262117386
thread_1 260 500.0 0.697420389175415
thread_3 250 500.0 0.6824200061559678
thread_2 257 500.0 0.7012103724479676
thread_0 261 500.0 0.7143990868330001
thread_1 261 500.0 0.6994763672351837
thread_2 258 214.0 0.7278569989672331
thread_3 251 500.0 0.7057884954214096
thread_0 262 500.0 0.7081723034381866
thread_1 262 500.0 0.6777259023189545
thread_2 259 500.0 0.6877642637491226
thread_3 252 500.0 0.6976639786958695
thread_0 263 500.0 0.7080055000782013
thread_1 263 500.0 0.6846101672649384
thread_2 260 500.0 0.6879463350772858
thread_3 253 500.0 0.708869390130043
thread_0 264 500.0 0.66523315346241
thread_1 264 500.0 0.7026365492343902
thread_2 261 500.0 0.7000431869029998
thread_3 254 500.0 0.6750545318126678
thread_2 262 225.0 0.7110977000660367
thread_0 265 500.0 0.6884993304014206
thread_1 265 500.0 0.6985859652757644
thread_3 255 500.0 0.6819046154022217
thread_2 263 500.0 0.7119453483819962
thread_0 266 500.0 0.6946100519895554
thread_1 266 500.0 0.71463139462471
thread_3 256 500.0 0.6973176149129867
thread_2 264 500.0 0.6914985231161117
thread_0 267 500.0 0.6992220981121063
thread_1 267 500.0 0.6972967166900634
thread_3 257 500.0 0.7056236598491669
thread_2 265 500.0 0.6884991188049316
thread_0 268 500.0 0.6890689132213592
thread_1 268 500.0 0.7155036642551422
thread_3 258 500.0 0.7037139662504196
thread_2 266 500.0 0.6920394988059998
thread_0 269 500.0 0.6805909434556962
thread_2 267 177.0 0.7103255896245019
thread_1 269 500.0 0.7150286779403686
thread_3 259 500.0 0.6946926220655442
thread_0 270 500.0 0.6884202259778976
thread_2 268 500.0 0.705748729109764
thread_1 270 500.0 0.7132828681468963
thread_3 260 500.0 0.7052249962091446
thread_0 271 500.0 0.684268415093422
thread_2 269 500.0 0.6964684103727341
thread_1 271 500.0 0.6818824280500412
thread_3 261 500.0 0.7113259501457214
thread_0 272 500.0 0.689299119591713
thread_2 270 500.0 0.7018835847377777
thread_1 272 500.0 0.7090257996320725
thread_3 262 500.0 0.7022908999919891
thread_0 273 500.0 0.6906039553880692
thread_2 271 500.0 0.7001379874944686
thread_1 273 500.0 0.6886360065937043
thread_3 263 500.0 0.6826059683561325
thread_0 274 500.0 0.6976440784931183
thread_3 264 326.0 0.7093207574695166
thread_2 272 500.0 0.6997296813726425
thread_1 274 500.0 0.675841220498085
thread_0 275 500.0 0.6969791706800461
thread_3 265 500.0 0.7262164080142974
thread_2 273 500.0 0.6884009473323822
thread_1 275 500.0 0.6975633302927017
thread_0 276 500.0 0.711187831044197
thread_3 266 500.0 0.6791284259557724
thread_2 274 500.0 0.7261386178731918
thread_1 276 500.0 0.6933741899728775
thread_0 277 500.0 0.6887991757392883
thread_3 267 500.0 0.687516029715538
thread_2 275 500.0 0.7003797979354859
thread_1 277 500.0 0.7210397164821625
thread_0 278 500.0 0.7000525971651077
thread_3 268 500.0 0.7011012419462204
thread_2 276 500.0 0.6925674144029618
thread_1 278 500.0 0.6852629731893539
thread_0 279 500.0 0.6859031764268875
thread_2 277 500.0 0.7088486609458924
thread_3 269 500.0 0.6913280251026154
thread_3 270 65.0 0.7315862013743474
thread_1 279 500.0 0.7028808480501175
thread_0 280 500.0 0.6867813565731049
thread_2 278 500.0 0.7050651422739029
thread_3 271 500.0 0.6995495144128799
thread_1 280 500.0 0.7055817804336548
thread_0 281 500.0 0.6988218576908112
thread_2 279 500.0 0.7023083521127701
thread_3 272 500.0 0.7139906326532364
thread_1 281 500.0 0.6833836750984192
thread_0 282 500.0 0.7016782876253128
thread_2 280 500.0 0.7004193623065949
thread_3 273 500.0 0.7034086130857468
thread_1 282 500.0 0.7050968987941741
thread_0 283 500.0 0.6894765068292618
thread_2 281 500.0 0.7196256170272827
thread_3 274 500.0 0.6943452565670013
thread_1 283 500.0 0.6873540308475494
thread_0 284 500.0 0.710402456521988
thread_2 282 500.0 0.6926378735303879
thread_3 275 500.0 0.6977891807556152
thread_1 284 500.0 0.6868342406749726
thread_0 285 500.0 0.7016505669355393
thread_2 283 500.0 0.6771307946443558
thread_3 276 500.0 0.6964507318735123
thread_1 285 500.0 0.681909826040268
thread_0 286 500.0 0.6839913331270218
thread_2 284 500.0 0.6869042291641235
thread_3 277 500.0 0.6980914365053177
thread_1 286 500.0 0.6880755562782288
thread_0 287 500.0 0.6793452723026275
thread_2 285 500.0 0.6967913969755173
thread_3 278 500.0 0.6956468905210496
thread_1 287 500.0 0.7086812754869461
thread_2 286 213.0 0.6964894247726655
thread_0 288 500.0 0.6935153399705887
thread_3 279 500.0 0.6930582132339478
thread_1 288 500.0 0.6787547997236252
thread_2 287 500.0 0.6977574383020401
thread_0 289 500.0 0.6873219637870789
thread_3 280 500.0 0.7143901938199997
thread_1 289 500.0 0.6839953624010086
thread_2 288 500.0 0.6973038486242294
thread_0 290 500.0 0.702208283662796
thread_3 281 500.0 0.702233289718628
thread_1 290 500.0 0.6931819361448288
thread_2 289 500.0 0.6924491676092148
thread_0 291 500.0 0.6855165657997131
thread_3 282 500.0 0.6841454901695252
thread_1 291 500.0 0.6876053668260574
thread_2 290 500.0 0.7148399204015732
thread_0 292 500.0 0.6809902709722518
thread_0 293 71.0 0.7557450902294105
thread_3 283 500.0 0.6974703518152237
thread_1 292 500.0 0.7011647211313248
thread_2 291 500.0 0.6887846668958664
thread_0 294 500.0 0.6872490525245667
thread_3 284 500.0 0.6928530838489533
thread_1 293 500.0 0.6954519864320755
thread_2 292 500.0 0.7271684436798096
thread_0 295 500.0 0.6780136796236038
thread_3 285 500.0 0.6910911421775818
thread_1 294 500.0 0.6941081393957138
thread_2 293 500.0 0.6894474378824234
thread_0 296 354.0 0.6630642572365238
thread_3 286 500.0 0.6899932395219803
thread_1 295 500.0 0.696859804391861
thread_2 294 500.0 0.7067065107822418
thread_0 297 500.0 0.699200443983078
thread_3 287 500.0 0.6788213486671448
thread_1 296 500.0 0.697204939365387
thread_2 295 500.0 0.7087733398675918
thread_0 298 500.0 0.67368805372715
thread_3 288 500.0 0.6886467746496201
thread_1 297 500.0 0.7263216911554337
thread_2 296 500.0 0.7000314359664916
thread_0 299 500.0 0.6896495534181595
thread_3 289 500.0 0.6941808936595917
thread_1 298 500.0 0.6999625506401062
thread_2 297 500.0 0.6974215973615646
thread_0 300 500.0 0.6889530229568481
thread_3 290 500.0 0.6991827677488327
thread_1 299 500.0 0.694555524110794
thread_2 298 500.0 0.6996007783412933
thread_0 301 500.0 0.7054702601432801
thread_3 291 500.0 0.6748837653398514
thread_0 302 331.0 0.730863452858075
thread_1 300 500.0 0.6918429214954376
thread_2 299 500.0 0.6902917264699936
thread_3 292 500.0 0.7111751602888108
thread_0 303 500.0 0.6902876473665237
thread_1 301 500.0 0.6936982564926147
thread_2 300 500.0 0.6822154904603959
thread_3 293 500.0 0.6956420665979386
thread_0 304 500.0 0.6925274313688278
thread_1 302 500.0 0.7280983338356019
thread_2 301 500.0 0.7216920778751373
thread_3 294 500.0 0.6817100315093995
thread_0 305 500.0 0.7021633324623108
thread_1 303 500.0 0.6770230067968368
thread_2 302 500.0 0.6734748054742813
thread_3 295 500.0 0.6716337777376175
thread_0 306 500.0 0.6891424189805985
thread_1 304 500.0 0.6805743380784989
thread_2 303 500.0 0.6798299211263656
thread_0 307 249.0 0.7458027553366848
thread_3 296 500.0 0.6975982347726822
thread_1 305 500.0 0.7230752604007721
thread_2 304 500.0 0.6931312166452408
thread_0 308 500.0 0.6802981576919556
thread_3 297 500.0 0.6808887783288956
thread_1 306 500.0 0.7133015701770783
thread_2 305 500.0 0.6972847965955734
thread_0 309 500.0 0.7154829517602921
thread_3 298 500.0 0.6947398600578308
thread_1 307 500.0 0.7005252742767334
thread_1 308 19.0 0.8905450952680487
thread_2 306 500.0 0.694933211684227
thread_0 310 500.0 0.6768236159086227
thread_3 299 500.0 0.6987317156791687
thread_1 309 500.0 0.7165546427965164
thread_2 307 500.0 0.7094057558774948
thread_0 311 500.0 0.7108170750141144
thread_3 300 500.0 0.709405038356781
thread_1 310 500.0 0.7181433689594269
thread_2 308 500.0 0.7189139702320099
thread_0 312 500.0 0.6825438029766083
thread_3 301 500.0 0.6828930052518845
thread_1 311 500.0 0.698914943575859
thread_2 309 500.0 0.682686117887497
thread_0 313 500.0 0.7039380860328674
thread_3 302 500.0 0.700748367190361
thread_2 310 500.0 0.6934068064689636
thread_1 312 500.0 0.6712224237918853
thread_0 314 500.0 0.6918900117874146
thread_2 311 232.0 0.7349673334894509
thread_3 303 500.0 0.6721560151576996
thread_1 313 500.0 0.6925064188241958
thread_0 315 500.0 0.6785479890108108
thread_2 312 500.0 0.7055135595798493
thread_3 304 500.0 0.6894117115736008
thread_1 314 500.0 0.6968669629096985
thread_0 316 500.0 0.7114753873348236
thread_2 313 500.0 0.6923542586565018
thread_3 305 500.0 0.6990559426546097
thread_1 315 500.0 0.6861326086521149
thread_0 317 500.0 0.7028665165901185
thread_2 314 500.0 0.6826828436851502
thread_3 306 500.0 0.7110906382799148
thread_1 316 500.0 0.6936339375972748
thread_0 318 500.0 0.6969462484121323
thread_2 315 500.0 0.6954684950113297
thread_3 307 500.0 0.676220981836319
thread_0 319 329.0 0.7223253733843655
thread_1 317 500.0 0.7199150183200836
thread_2 316 500.0 0.6878159455060959
thread_3 308 500.0 0.7094577822685242
thread_0 320 500.0 0.6733578600883484
thread_1 318 500.0 0.6933779783248901
thread_2 317 500.0 0.6945138994455338
thread_3 309 500.0 0.6945996389389039
thread_0 321 500.0 0.697573449254036
thread_1 319 500.0 0.6742023531198501
thread_2 318 500.0 0.678733500123024
thread_3 310 500.0 0.6979645313024521
thread_1 320 252.0 0.7086310637375665
thread_0 322 500.0 0.6873490256071091
thread_2 319 500.0 0.7194845486879349
thread_3 311 500.0 0.6975220664739609
thread_1 321 500.0 0.7081794401407242
thread_0 323 500.0 0.7047594056129456
thread_2 320 500.0 0.6897850852012635
thread_3 312 500.0 0.6947405463457108
thread_1 322 500.0 0.7103662544488907
thread_0 324 500.0 0.7106100128889083
thread_2 321 500.0 0.6761906825304032
thread_3 313 500.0 0.7004754692316055
thread_1 323 500.0 0.677821992278099
thread_0 325 500.0 0.6947074720859527
thread_3 314 441.0 0.7121118650414776
thread_2 322 500.0 0.6862233808040619
thread_1 324 500.0 0.6748778167963028
thread_0 326 500.0 0.7106553099155426
thread_3 315 500.0 0.7118779129981995
thread_2 323 500.0 0.7113944569826126
thread_1 325 500.0 0.6904917603731155
thread_0 327 500.0 0.7047440235614777
thread_3 316 500.0 0.7071149339675903
thread_2 324 500.0 0.6814294888973236
thread_1 326 500.0 0.7007235460281372
thread_0 328 500.0 0.7021362400054931
thread_3 317 500.0 0.677301236987114
thread_2 325 500.0 0.6895363250970841
thread_1 327 500.0 0.7101032834053039
thread_0 329 500.0 0.6919665372371674
thread_3 318 500.0 0.6958978071212768
thread_2 326 500.0 0.6985751920938492
thread_1 328 500.0 0.6977606725692749
thread_0 330 500.0 0.6940317593812942
thread_3 319 500.0 0.6849962487220764
thread_2 327 500.0 0.693925713300705
thread_1 329 500.0 0.6896524263620376
thread_0 331 500.0 0.6801242262125016
thread_3 320 500.0 0.725088653922081
thread_2 328 500.0 0.6787671848535538
thread_1 330 500.0 0.7188813503980637
thread_0 332 500.0 0.7121942331790924
thread_3 321 500.0 0.6744477274417877
thread_2 329 500.0 0.6806387809515
thread_1 331 500.0 0.6710170946121216
thread_3 322 267.0 0.7033128812071983
thread_0 333 500.0 0.6862761538028717
thread_2 330 500.0 0.7194466171264648
thread_1 332 500.0 0.6829462760686874
thread_3 323 500.0 0.7017306853532791
thread_0 334 500.0 0.6979104558229446
thread_2 331 500.0 0.6791007614135742
thread_1 333 500.0 0.6977658647298813
thread_3 324 500.0 0.6838465497493744
thread_0 335 500.0 0.6839135490655899
thread_2 332 500.0 0.67628085064888
thread_1 334 500.0 0.6914641134738923
thread_3 325 500.0 0.685449456691742
thread_0 336 500.0 0.6972302145957947
thread_2 333 500.0 0.7070192726850509
thread_1 335 500.0 0.7026248284578324
thread_2 334 114.0 0.7086839592247679
thread_3 326 500.0 0.6671896426677704
thread_0 337 500.0 0.7123962907791138
thread_1 336 500.0 0.7034086265563965
thread_2 335 500.0 0.7017508779764176
thread_3 327 500.0 0.6981041026115418
thread_0 338 500.0 0.6899220703840255
thread_1 337 500.0 0.6794388523101806
thread_2 336 500.0 0.7005583871603012
thread_3 328 500.0 0.6952424718141555
thread_0 339 500.0 0.6947116421461106
thread_1 338 500.0 0.6852700035572052
thread_2 337 500.0 0.6959162255525589
thread_3 329 500.0 0.6970762584209442
thread_0 340 500.0 0.6917939904928208
thread_1 339 500.0 0.7021541628837585
thread_2 338 500.0 0.7217269001007081
thread_0 341 500.0 0.6976584897041321
thread_3 330 500.0 0.684034798502922
thread_1 340 500.0 0.6949212855100632
thread_2 339 500.0 0.7019654408693313
thread_0 342 500.0 0.6966128541231156
thread_3 331 500.0 0.7445047328472137
thread_3 332 118.0 0.7151005197379549
thread_1 341 500.0 0.6916892561912537
thread_2 340 500.0 0.7062738171815872
thread_0 343 500.0 0.6854690470695496
thread_3 333 500.0 0.7041218460798263
thread_1 342 500.0 0.7131660116910934
thread_2 341 500.0 0.6867446522712708
thread_0 344 500.0 0.6934609508514404
thread_3 334 500.0 0.7024187260866165
thread_1 343 500.0 0.6892756457328797
thread_2 342 500.0 0.7072609432935715
thread_0 345 500.0 0.6794084893465042
thread_3 335 500.0 0.6821415462493896
thread_1 344 500.0 0.6891001851558686
thread_2 343 500.0 0.692003871679306
thread_0 346 500.0 0.6664847556352615
thread_3 336 500.0 0.6843271670341492
thread_1 345 500.0 0.7142487326860428
thread_3 337 265.0 0.687732098912293
thread_2 344 500.0 0.6870883494615555
thread_0 347 500.0 0.6701758118867874
thread_1 346 500.0 0.6905062959194184
thread_3 338 500.0 0.6948144047260284
thread_2 345 500.0 0.7129867777824402
thread_0 348 500.0 0.6894919714927673
thread_1 347 500.0 0.7067386040687561
thread_3 339 500.0 0.6598107080459594
thread_2 346 500.0 0.6847761396169663
thread_0 349 500.0 0.6907972793579101
thread_1 348 500.0 0.7056700040102005
thread_3 340 500.0 0.702011214375496
thread_2 347 500.0 0.7140753165483474
thread_0 350 500.0 0.7200199060440063
thread_1 349 500.0 0.6966404422521592
thread_3 341 500.0 0.6923029307126999
thread_2 348 500.0 0.6928211487531662
thread_0 351 500.0 0.6943989945650101
thread_1 350 217.0 0.7148386473479909
thread_3 342 500.0 0.7071909232139587
thread_2 349 500.0 0.7212058608531952
thread_0 352 500.0 0.7073888809680938
thread_1 351 500.0 0.705949506521225
thread_2 350 500.0 0.7093741812705994
thread_3 343 500.0 0.6995979557037354
thread_0 353 500.0 0.6973116844892502
thread_1 352 500.0 0.6936671742200852
thread_3 344 500.0 0.7107713809013366
thread_2 351 500.0 0.7173154134750366
thread_0 354 500.0 0.7077788177728653
thread_1 353 500.0 0.684964653134346
thread_3 345 500.0 0.6821737377643585
thread_2 352 500.0 0.7142675096988678
thread_0 355 500.0 0.7141666297912598
thread_1 354 500.0 0.7124171273708344
thread_3 346 500.0 0.6940624413490295
thread_2 353 500.0 0.6756434361934662
thread_0 356 500.0 0.67935793197155
thread_1 355 500.0 0.6925496509075165
thread_3 347 500.0 0.6862180962562561
thread_2 354 500.0 0.7139382252693176
thread_0 357 500.0 0.7086139994859696
thread_1 356 500.0 0.6953979089260102
thread_3 348 500.0 0.6847838891744613
thread_2 355 500.0 0.6921741720438004
thread_0 358 500.0 0.6968945473432541
thread_1 357 500.0 0.6926781808137894
thread_3 349 500.0 0.6921129374504089
thread_2 356 500.0 0.6930384888648987
thread_0 359 500.0 0.6877539247274399
thread_1 358 500.0 0.7016726652383805
thread_2 357 307.0 0.7406919825737174
thread_3 350 500.0 0.6902880710363388
thread_3 351 91.0 0.7199626099932325
thread_0 360 500.0 0.6795842136144639
thread_1 359 500.0 0.6991011574268341
thread_2 358 500.0 0.6865661987066269
thread_3 352 500.0 0.6964176247119903
thread_0 361 500.0 0.7021243658065796
thread_1 360 500.0 0.6915318299531936
thread_2 359 500.0 0.7030167518854141
thread_3 353 500.0 0.6729810117483139
thread_0 362 500.0 0.6964046791791916
thread_1 361 500.0 0.6968670516014099
thread_2 360 500.0 0.6957754558324813
thread_3 354 500.0 0.6880321637392044
thread_0 363 500.0 0.6827630966901779
thread_1 362 500.0 0.6883679773807526
thread_2 361 407.0 0.6759365328406819
thread_3 355 500.0 0.6871453278064727
thread_0 364 500.0 0.708635584115982
thread_1 363 500.0 0.7157467653751374
thread_2 362 500.0 0.6986931852102279
thread_1 364 403.0 0.7142670642649269
thread_3 356 500.0 0.6910964012145996
thread_0 365 500.0 0.6961444811820984
thread_2 363 500.0 0.6881663789749145
thread_1 365 500.0 0.708402712225914
thread_3 357 500.0 0.7124904757738113
thread_0 366 500.0 0.7026433824300766
thread_2 364 500.0 0.7203634748458863
thread_1 366 500.0 0.6965181980133056
thread_3 358 500.0 0.7071203917264939
thread_0 367 500.0 0.7145034716129303
thread_2 365 500.0 0.6918906084299088
thread_1 367 500.0 0.6943520970344543
thread_3 359 500.0 0.7079859980344773
thread_0 368 500.0 0.7113300011157989
thread_2 366 500.0 0.6921389104127884
thread_1 368 500.0 0.7061809816360474
thread_3 360 500.0 0.6861816713809967
thread_0 369 500.0 0.710043774008751
thread_2 367 500.0 0.687676453113556
thread_1 369 500.0 0.6970768250226974
thread_3 361 500.0 0.7029821412563324
thread_0 370 500.0 0.7014328975677491
thread_2 368 500.0 0.6707182409763336
thread_1 370 500.0 0.68785666680336
thread_3 362 500.0 0.7075379940271378
thread_0 371 500.0 0.7050262094736099
thread_0 372 72.0 0.7327420049243503
thread_2 369 500.0 0.6938805459737778
thread_1 371 500.0 0.6980708888769149
thread_3 363 500.0 0.6951269165277482
thread_0 373 500.0 0.7141917976140976
thread_2 370 500.0 0.689198535323143
thread_1 372 500.0 0.6903599902391434
thread_3 364 500.0 0.7165435659885406
thread_0 374 500.0 0.7021733440160751
thread_2 371 500.0 0.7070963307619095
thread_1 373 500.0 0.6897836265563965
thread_3 365 500.0 0.6905938198566437
thread_2 372 500.0 0.7087779399156571
thread_0 375 500.0 0.7000813205242157
thread_0 376 154.0 0.7247411225523267
thread_1 374 500.0 0.6784621220827103
thread_3 366 500.0 0.7029206105470658
thread_2 373 500.0 0.7016751996278763
thread_0 377 500.0 0.7014884434938431
thread_1 375 500.0 0.6787804588079452
thread_3 367 500.0 0.6900623965263367
thread_2 374 500.0 0.7154953629970551
thread_0 378 500.0 0.6987498253583908
thread_1 376 500.0 0.7010194308757782
thread_3 368 500.0 0.6985770649909974
thread_2 375 500.0 0.7149892443418503
thread_0 379 500.0 0.6986559233665466
thread_1 377 500.0 0.6812163165807724
thread_3 369 500.0 0.7046666977405548
thread_2 376 500.0 0.6943364267349244
thread_0 380 500.0 0.6875249924659729
thread_1 378 500.0 0.7057563420534134
thread_3 370 500.0 0.6619117658138275
thread_2 377 500.0 0.6945309079885483
thread_0 381 500.0 0.6858854063749313
thread_1 379 500.0 0.6882062704563141
thread_3 371 500.0 0.689242606639862
thread_2 378 500.0 0.6755931911468506
thread_0 382 500.0 0.7084936745166779
thread_1 380 500.0 0.6785132333040237
thread_3 372 500.0 0.6916908091306686
thread_2 379 500.0 0.6674947187900543
thread_0 383 474.0 0.6911203794590028
thread_1 381 500.0 0.6916682003736496
thread_3 373 500.0 0.6902993195056916
thread_2 380 500.0 0.6995077250003815
thread_0 384 500.0 0.6838541709184647
thread_1 382 500.0 0.6886172723770142
thread_3 374 500.0 0.7065530824661255
thread_2 381 500.0 0.6998929895162582
thread_0 385 500.0 0.6853127357959747
thread_1 383 500.0 0.7062368454933167
thread_3 375 500.0 0.6837997262477875
thread_2 382 500.0 0.6842022345066071
